token,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
150481,PERSISTENT,2024-08-29,5250.0,200,OPTSTK,NFO,5.000000,CE
150449,PERSISTENT,2024-08-29,4150.0,200,OPTSTK,NFO,5.000000,CE
132142,PERSISTENT,2024-08-29,4400.0,200,OPTSTK,NFO,5.000000,PE
132150,PERSISTENT,2024-08-29,5200.0,200,OPTSTK,NFO,5.000000,PE
150465,PERSISTENT,2024-08-29,4700.0,200,OPTSTK,NFO,5.000000,CE
150471,PERSISTENT,2024-08-29,4900.0,200,OPTSTK,NFO,5.000000,CE
150459,PERSISTENT,2024-08-29,4500.0,200,OPTSTK,NFO,5.000000,CE
150442,PERSISTENT,2024-08-29,3900.0,200,OPTSTK,NFO,5.000000,PE
150462,PERSISTENT,2024-08-29,4550.0,200,OPTSTK,NFO,5.000000,PE
150473,PERSISTENT,2024-08-29,4950.0,200,OPTSTK,NFO,5.000000,CE
150474,PERSISTENT,2024-08-29,4950.0,200,OPTSTK,NFO,5.000000,PE
132145,PERSISTENT,2024-08-29,4800.0,200,OPTSTK,NFO,5.000000,CE
132119,PERSISTENT,2024-08-29,3600.0,200,OPTSTK,NFO,5.000000,CE
150450,PERSISTENT,2024-08-29,4150.0,200,OPTSTK,NFO,5.000000,PE
150441,PERSISTENT,2024-08-29,3900.0,200,OPTSTK,NFO,5.000000,CE
150485,PERSISTENT,2024-08-29,5500.0,200,OPTSTK,NFO,5.000000,CE
150469,PERSISTENT,2024-08-29,4850.0,200,OPTSTK,NFO,5.000000,CE
150484,PERSISTENT,2024-08-29,5300.0,200,OPTSTK,NFO,5.000000,PE
150453,PERSISTENT,2024-08-29,4300.0,200,OPTSTK,NFO,5.000000,CE
150468,PERSISTENT,2024-08-29,4750.0,200,OPTSTK,NFO,5.000000,PE
150470,PERSISTENT,2024-08-29,4850.0,200,OPTSTK,NFO,5.000000,PE
132147,PERSISTENT,2024-08-29,5000.0,200,OPTSTK,NFO,5.000000,CE
150454,PERSISTENT,2024-08-29,4300.0,200,OPTSTK,NFO,5.000000,PE
132138,PERSISTENT,2024-08-29,4000.0,200,OPTSTK,NFO,5.000000,PE
150467,PERSISTENT,2024-08-29,4750.0,200,OPTSTK,NFO,5.000000,CE
150435,PERSISTENT,2024-08-29,3700.0,200,OPTSTK,NFO,5.000000,CE
150482,PERSISTENT,2024-08-29,5250.0,200,OPTSTK,NFO,5.000000,PE
132141,PERSISTENT,2024-08-29,4400.0,200,OPTSTK,NFO,5.000000,CE
132151,PERSISTENT,2024-08-29,5400.0,200,OPTSTK,NFO,5.000000,CE
150463,PERSISTENT,2024-08-29,4650.0,200,OPTSTK,NFO,5.000000,CE
150452,PERSISTENT,2024-08-29,4250.0,200,OPTSTK,NFO,5.000000,PE
150483,PERSISTENT,2024-08-29,5300.0,200,OPTSTK,NFO,5.000000,CE
150479,PERSISTENT,2024-08-29,5150.0,200,OPTSTK,NFO,5.000000,CE
150475,PERSISTENT,2024-08-29,5050.0,200,OPTSTK,NFO,5.000000,CE
132123,PERSISTENT,2024-08-29,4000.0,200,OPTSTK,NFO,5.000000,CE
132118,PERSISTENT,2024-08-29,3400.0,200,OPTSTK,NFO,5.000000,PE
150436,PERSISTENT,2024-08-29,3700.0,200,OPTSTK,NFO,5.000000,PE
150464,PERSISTENT,2024-08-29,4650.0,200,OPTSTK,NFO,5.000000,PE
132139,PERSISTENT,2024-08-29,4200.0,200,OPTSTK,NFO,5.000000,CE
132143,PERSISTENT,2024-08-29,4600.0,200,OPTSTK,NFO,5.000000,CE
150476,PERSISTENT,2024-08-29,5050.0,200,OPTSTK,NFO,5.000000,PE
132146,PERSISTENT,2024-08-29,4800.0,200,OPTSTK,NFO,5.000000,PE
132148,PERSISTENT,2024-08-29,5000.0,200,OPTSTK,NFO,5.000000,PE
150486,PERSISTENT,2024-08-29,5500.0,200,OPTSTK,NFO,5.000000,PE
150458,PERSISTENT,2024-08-29,4450.0,200,OPTSTK,NFO,5.000000,PE
150478,PERSISTENT,2024-08-29,5100.0,200,OPTSTK,NFO,5.000000,PE
150472,PERSISTENT,2024-08-29,4900.0,200,OPTSTK,NFO,5.000000,PE
132140,PERSISTENT,2024-08-29,4200.0,200,OPTSTK,NFO,5.000000,PE
150460,PERSISTENT,2024-08-29,4500.0,200,OPTSTK,NFO,5.000000,PE
150461,PERSISTENT,2024-08-29,4550.0,200,OPTSTK,NFO,5.000000,CE
150457,PERSISTENT,2024-08-29,4450.0,200,OPTSTK,NFO,5.000000,CE
150451,PERSISTENT,2024-08-29,4250.0,200,OPTSTK,NFO,5.000000,CE
150456,PERSISTENT,2024-08-29,4350.0,200,OPTSTK,NFO,5.000000,PE
150447,PERSISTENT,2024-08-29,4100.0,200,OPTSTK,NFO,5.000000,CE
132149,PERSISTENT,2024-08-29,5200.0,200,OPTSTK,NFO,5.000000,CE
37645,PETRONET,2024-09-26,-0.01,3000,FUTSTK,NFO,5.000000,PETRONETSEPFUT
56502,PETRONET,2024-08-29,-0.01,3000,FUTSTK,NFO,5.000000,PETRONETAUGFUT
132375,PETRONET,2024-08-29,335.0,3000,OPTSTK,NFO,5.000000,CE
132386,PETRONET,2024-08-29,350.0,3000,OPTSTK,NFO,5.000000,PE
132402,PETRONET,2024-08-29,410.0,3000,OPTSTK,NFO,5.000000,PE
54214,PETRONET,2024-08-29,375.0,3000,OPTSTK,NFO,5.000000,CE
132369,PETRONET,2024-08-29,325.0,3000,OPTSTK,NFO,5.000000,CE
132360,PETRONET,2024-08-29,300.0,3000,OPTSTK,NFO,5.000000,PE
132393,PETRONET,2024-08-29,370.0,3000,OPTSTK,NFO,5.000000,CE
132363,PETRONET,2024-08-29,310.0,3000,OPTSTK,NFO,5.000000,CE
132401,PETRONET,2024-08-29,410.0,3000,OPTSTK,NFO,5.000000,CE
132388,PETRONET,2024-08-29,355.0,3000,OPTSTK,NFO,5.000000,PE
132399,PETRONET,2024-08-29,400.0,3000,OPTSTK,NFO,5.000000,CE
132381,PETRONET,2024-08-29,340.0,3000,OPTSTK,NFO,5.000000,CE
132383,PETRONET,2024-08-29,345.0,3000,OPTSTK,NFO,5.000000,CE
132397,PETRONET,2024-08-29,390.0,3000,OPTSTK,NFO,5.000000,CE
132382,PETRONET,2024-08-29,340.0,3000,OPTSTK,NFO,5.000000,PE
132392,PETRONET,2024-08-29,365.0,3000,OPTSTK,NFO,5.000000,PE
54216,PETRONET,2024-08-29,385.0,3000,OPTSTK,NFO,5.000000,CE
132398,PETRONET,2024-08-29,390.0,3000,OPTSTK,NFO,5.000000,PE
49537,PETRONET,2024-08-29,420.0,3000,OPTSTK,NFO,5.000000,PE
132389,PETRONET,2024-08-29,360.0,3000,OPTSTK,NFO,5.000000,CE
132359,PETRONET,2024-08-29,300.0,3000,OPTSTK,NFO,5.000000,CE
132356,PETRONET,2024-08-29,290.0,3000,OPTSTK,NFO,5.000000,PE
132380,PETRONET,2024-08-29,335.0,3000,OPTSTK,NFO,5.000000,PE
54215,PETRONET,2024-08-29,375.0,3000,OPTSTK,NFO,5.000000,PE
132373,PETRONET,2024-08-29,330.0,3000,OPTSTK,NFO,5.000000,CE
132396,PETRONET,2024-08-29,380.0,3000,OPTSTK,NFO,5.000000,PE
150558,PETRONET,2024-08-29,405.0,3000,OPTSTK,NFO,5.000000,PE
75293,PETRONET,2024-08-29,395.0,3000,OPTSTK,NFO,5.000000,PE
132395,PETRONET,2024-08-29,380.0,3000,OPTSTK,NFO,5.000000,CE
75292,PETRONET,2024-08-29,395.0,3000,OPTSTK,NFO,5.000000,CE
132400,PETRONET,2024-08-29,400.0,3000,OPTSTK,NFO,5.000000,PE
132352,PETRONET,2024-08-29,280.0,3000,OPTSTK,NFO,5.000000,PE
132368,PETRONET,2024-08-29,320.0,3000,OPTSTK,NFO,5.000000,PE
132394,PETRONET,2024-08-29,370.0,3000,OPTSTK,NFO,5.000000,PE
150557,PETRONET,2024-08-29,405.0,3000,OPTSTK,NFO,5.000000,CE
132384,PETRONET,2024-08-29,345.0,3000,OPTSTK,NFO,5.000000,PE
132372,PETRONET,2024-08-29,325.0,3000,OPTSTK,NFO,5.000000,PE
132387,PETRONET,2024-08-29,355.0,3000,OPTSTK,NFO,5.000000,CE
49536,PETRONET,2024-08-29,420.0,3000,OPTSTK,NFO,5.000000,CE
132390,PETRONET,2024-08-29,360.0,3000,OPTSTK,NFO,5.000000,PE
132367,PETRONET,2024-08-29,320.0,3000,OPTSTK,NFO,5.000000,CE
132364,PETRONET,2024-08-29,310.0,3000,OPTSTK,NFO,5.000000,PE
132374,PETRONET,2024-08-29,330.0,3000,OPTSTK,NFO,5.000000,PE
132391,PETRONET,2024-08-29,365.0,3000,OPTSTK,NFO,5.000000,CE
54217,PETRONET,2024-08-29,385.0,3000,OPTSTK,NFO,5.000000,PE
132385,PETRONET,2024-08-29,350.0,3000,OPTSTK,NFO,5.000000,CE
56503,PFC,2024-08-29,-0.01,1300,FUTSTK,NFO,5.000000,PFCAUGFUT
37646,PFC,2024-09-26,-0.01,1300,FUTSTK,NFO,5.000000,PFCSEPFUT
132469,PFC,2024-08-29,410.0,1300,OPTSTK,NFO,5.000000,CE
132468,PFC,2024-08-29,400.0,1300,OPTSTK,NFO,5.000000,PE
132551,PFC,2024-08-29,660.0,1300,OPTSTK,NFO,5.000000,CE
132525,PFC,2024-08-29,550.0,1300,OPTSTK,NFO,5.000000,CE
132470,PFC,2024-08-29,410.0,1300,OPTSTK,NFO,5.000000,PE
132481,PFC,2024-08-29,460.0,1300,OPTSTK,NFO,5.000000,CE
132506,PFC,2024-08-29,460.0,1300,OPTSTK,NFO,5.000000,PE
132531,PFC,2024-08-29,580.0,1300,OPTSTK,NFO,5.000000,CE
132514,PFC,2024-08-29,500.0,1300,OPTSTK,NFO,5.000000,PE
132467,PFC,2024-08-29,400.0,1300,OPTSTK,NFO,5.000000,CE
132513,PFC,2024-08-29,500.0,1300,OPTSTK,NFO,5.000000,CE
132512,PFC,2024-08-29,490.0,1300,OPTSTK,NFO,5.000000,PE
132515,PFC,2024-08-29,510.0,1300,OPTSTK,NFO,5.000000,CE
132532,PFC,2024-08-29,580.0,1300,OPTSTK,NFO,5.000000,PE
132511,PFC,2024-08-29,490.0,1300,OPTSTK,NFO,5.000000,CE
132552,PFC,2024-08-29,660.0,1300,OPTSTK,NFO,5.000000,PE
132528,PFC,2024-08-29,560.0,1300,OPTSTK,NFO,5.000000,PE
132509,PFC,2024-08-29,480.0,1300,OPTSTK,NFO,5.000000,CE
132529,PFC,2024-08-29,570.0,1300,OPTSTK,NFO,5.000000,CE
132548,PFC,2024-08-29,620.0,1300,OPTSTK,NFO,5.000000,PE
132519,PFC,2024-08-29,530.0,1300,OPTSTK,NFO,5.000000,CE
132480,PFC,2024-08-29,450.0,1300,OPTSTK,NFO,5.000000,PE
132510,PFC,2024-08-29,480.0,1300,OPTSTK,NFO,5.000000,PE
132538,PFC,2024-08-29,610.0,1300,OPTSTK,NFO,5.000000,PE
132471,PFC,2024-08-29,420.0,1300,OPTSTK,NFO,5.000000,CE
132530,PFC,2024-08-29,570.0,1300,OPTSTK,NFO,5.000000,PE
132472,PFC,2024-08-29,420.0,1300,OPTSTK,NFO,5.000000,PE
132477,PFC,2024-08-29,440.0,1300,OPTSTK,NFO,5.000000,PE
132536,PFC,2024-08-29,600.0,1300,OPTSTK,NFO,5.000000,PE
132520,PFC,2024-08-29,530.0,1300,OPTSTK,NFO,5.000000,PE
132524,PFC,2024-08-29,540.0,1300,OPTSTK,NFO,5.000000,PE
132526,PFC,2024-08-29,550.0,1300,OPTSTK,NFO,5.000000,PE
132478,PFC,2024-08-29,450.0,1300,OPTSTK,NFO,5.000000,CE
132521,PFC,2024-08-29,540.0,1300,OPTSTK,NFO,5.000000,CE
132517,PFC,2024-08-29,520.0,1300,OPTSTK,NFO,5.000000,CE
132537,PFC,2024-08-29,610.0,1300,OPTSTK,NFO,5.000000,CE
132550,PFC,2024-08-29,640.0,1300,OPTSTK,NFO,5.000000,PE
132534,PFC,2024-08-29,590.0,1300,OPTSTK,NFO,5.000000,PE
132466,PFC,2024-08-29,390.0,1300,OPTSTK,NFO,5.000000,PE
132527,PFC,2024-08-29,560.0,1300,OPTSTK,NFO,5.000000,CE
132508,PFC,2024-08-29,470.0,1300,OPTSTK,NFO,5.000000,PE
132475,PFC,2024-08-29,430.0,1300,OPTSTK,NFO,5.000000,PE
132549,PFC,2024-08-29,640.0,1300,OPTSTK,NFO,5.000000,CE
132507,PFC,2024-08-29,470.0,1300,OPTSTK,NFO,5.000000,CE
132533,PFC,2024-08-29,590.0,1300,OPTSTK,NFO,5.000000,CE
132464,PFC,2024-08-29,380.0,1300,OPTSTK,NFO,5.000000,PE
132539,PFC,2024-08-29,620.0,1300,OPTSTK,NFO,5.000000,CE
132516,PFC,2024-08-29,510.0,1300,OPTSTK,NFO,5.000000,PE
132476,PFC,2024-08-29,440.0,1300,OPTSTK,NFO,5.000000,CE
132518,PFC,2024-08-29,520.0,1300,OPTSTK,NFO,5.000000,PE
132474,PFC,2024-08-29,430.0,1300,OPTSTK,NFO,5.000000,CE
132535,PFC,2024-08-29,600.0,1300,OPTSTK,NFO,5.000000,CE
37649,PIDILITIND,2024-09-26,-0.01,250,FUTSTK,NFO,5.000000,PIDILITINDSEPFUT
56504,PIDILITIND,2024-08-29,-0.01,250,FUTSTK,NFO,5.000000,PIDILITINDAUGFUT
150730,PIDILITIND,2024-08-29,3340.0,250,OPTSTK,NFO,5.000000,PE
150709,PIDILITIND,2024-08-29,2940.0,250,OPTSTK,NFO,5.000000,CE
132795,PIDILITIND,2024-08-29,3240.0,250,OPTSTK,NFO,5.000000,CE
150718,PIDILITIND,2024-08-29,3100.0,250,OPTSTK,NFO,5.000000,PE
150712,PIDILITIND,2024-08-29,2980.0,250,OPTSTK,NFO,5.000000,PE
132760,PIDILITIND,2024-08-29,2880.0,250,OPTSTK,NFO,5.000000,PE
132733,PIDILITIND,2024-08-29,2600.0,250,OPTSTK,NFO,5.000000,CE
150722,PIDILITIND,2024-08-29,3180.0,250,OPTSTK,NFO,5.000000,PE
132798,PIDILITIND,2024-08-29,3280.0,250,OPTSTK,NFO,5.000000,PE
150726,PIDILITIND,2024-08-29,3260.0,250,OPTSTK,NFO,5.000000,PE
132816,PIDILITIND,2024-08-29,3640.0,250,OPTSTK,NFO,5.000000,PE
150710,PIDILITIND,2024-08-29,2940.0,250,OPTSTK,NFO,5.000000,PE
132756,PIDILITIND,2024-08-29,2800.0,250,OPTSTK,NFO,5.000000,PE
150720,PIDILITIND,2024-08-29,3140.0,250,OPTSTK,NFO,5.000000,PE
132809,PIDILITIND,2024-08-29,3520.0,250,OPTSTK,NFO,5.000000,CE
150717,PIDILITIND,2024-08-29,3100.0,250,OPTSTK,NFO,5.000000,CE
132787,PIDILITIND,2024-08-29,3080.0,250,OPTSTK,NFO,5.000000,CE
150728,PIDILITIND,2024-08-29,3300.0,250,OPTSTK,NFO,5.000000,PE
132789,PIDILITIND,2024-08-29,3120.0,250,OPTSTK,NFO,5.000000,CE
132818,PIDILITIND,2024-08-29,3680.0,250,OPTSTK,NFO,5.000000,PE
150704,PIDILITIND,2024-08-29,2820.0,250,OPTSTK,NFO,5.000000,PE
132805,PIDILITIND,2024-08-29,3440.0,250,OPTSTK,NFO,5.000000,CE
132797,PIDILITIND,2024-08-29,3280.0,250,OPTSTK,NFO,5.000000,CE
150723,PIDILITIND,2024-08-29,3220.0,250,OPTSTK,NFO,5.000000,CE
132738,PIDILITIND,2024-08-29,2680.0,250,OPTSTK,NFO,5.000000,PE
132785,PIDILITIND,2024-08-29,3040.0,250,OPTSTK,NFO,5.000000,CE
132794,PIDILITIND,2024-08-29,3200.0,250,OPTSTK,NFO,5.000000,PE
132810,PIDILITIND,2024-08-29,3520.0,250,OPTSTK,NFO,5.000000,PE
150706,PIDILITIND,2024-08-29,2860.0,250,OPTSTK,NFO,5.000000,PE
150731,PIDILITIND,2024-08-29,3380.0,250,OPTSTK,NFO,5.000000,CE
150734,PIDILITIND,2024-08-29,3420.0,250,OPTSTK,NFO,5.000000,PE
132817,PIDILITIND,2024-08-29,3680.0,250,OPTSTK,NFO,5.000000,CE
150716,PIDILITIND,2024-08-29,3060.0,250,OPTSTK,NFO,5.000000,PE
132741,PIDILITIND,2024-08-29,2760.0,250,OPTSTK,NFO,5.000000,CE
132734,PIDILITIND,2024-08-29,2600.0,250,OPTSTK,NFO,5.000000,PE
132757,PIDILITIND,2024-08-29,2840.0,250,OPTSTK,NFO,5.000000,CE
132781,PIDILITIND,2024-08-29,2960.0,250,OPTSTK,NFO,5.000000,CE
150719,PIDILITIND,2024-08-29,3140.0,250,OPTSTK,NFO,5.000000,CE
132739,PIDILITIND,2024-08-29,2720.0,250,OPTSTK,NFO,5.000000,CE
132788,PIDILITIND,2024-08-29,3080.0,250,OPTSTK,NFO,5.000000,PE
132808,PIDILITIND,2024-08-29,3480.0,250,OPTSTK,NFO,5.000000,PE
150703,PIDILITIND,2024-08-29,2820.0,250,OPTSTK,NFO,5.000000,CE
132811,PIDILITIND,2024-08-29,3560.0,250,OPTSTK,NFO,5.000000,CE
132793,PIDILITIND,2024-08-29,3200.0,250,OPTSTK,NFO,5.000000,CE
132743,PIDILITIND,2024-08-29,2800.0,250,OPTSTK,NFO,5.000000,CE
150721,PIDILITIND,2024-08-29,3180.0,250,OPTSTK,NFO,5.000000,CE
132813,PIDILITIND,2024-08-29,3600.0,250,OPTSTK,NFO,5.000000,CE
150707,PIDILITIND,2024-08-29,2900.0,250,OPTSTK,NFO,5.000000,CE
132796,PIDILITIND,2024-08-29,3240.0,250,OPTSTK,NFO,5.000000,PE
132742,PIDILITIND,2024-08-29,2760.0,250,OPTSTK,NFO,5.000000,PE
132731,PIDILITIND,2024-08-29,2560.0,250,OPTSTK,NFO,5.000000,CE
132792,PIDILITIND,2024-08-29,3160.0,250,OPTSTK,NFO,5.000000,PE
150725,PIDILITIND,2024-08-29,3260.0,250,OPTSTK,NFO,5.000000,CE
132761,PIDILITIND,2024-08-29,2920.0,250,OPTSTK,NFO,5.000000,CE
150711,PIDILITIND,2024-08-29,2980.0,250,OPTSTK,NFO,5.000000,CE
132791,PIDILITIND,2024-08-29,3160.0,250,OPTSTK,NFO,5.000000,CE
150733,PIDILITIND,2024-08-29,3420.0,250,OPTSTK,NFO,5.000000,CE
150705,PIDILITIND,2024-08-29,2860.0,250,OPTSTK,NFO,5.000000,CE
150708,PIDILITIND,2024-08-29,2900.0,250,OPTSTK,NFO,5.000000,PE
150724,PIDILITIND,2024-08-29,3220.0,250,OPTSTK,NFO,5.000000,PE
132735,PIDILITIND,2024-08-29,2640.0,250,OPTSTK,NFO,5.000000,CE
132784,PIDILITIND,2024-08-29,3000.0,250,OPTSTK,NFO,5.000000,PE
132807,PIDILITIND,2024-08-29,3480.0,250,OPTSTK,NFO,5.000000,CE
150727,PIDILITIND,2024-08-29,3300.0,250,OPTSTK,NFO,5.000000,CE
132732,PIDILITIND,2024-08-29,2560.0,250,OPTSTK,NFO,5.000000,PE
132804,PIDILITIND,2024-08-29,3400.0,250,OPTSTK,NFO,5.000000,PE
150729,PIDILITIND,2024-08-29,3340.0,250,OPTSTK,NFO,5.000000,CE
132736,PIDILITIND,2024-08-29,2640.0,250,OPTSTK,NFO,5.000000,PE
150713,PIDILITIND,2024-08-29,3020.0,250,OPTSTK,NFO,5.000000,CE
132800,PIDILITIND,2024-08-29,3320.0,250,OPTSTK,NFO,5.000000,PE
132740,PIDILITIND,2024-08-29,2720.0,250,OPTSTK,NFO,5.000000,PE
150715,PIDILITIND,2024-08-29,3060.0,250,OPTSTK,NFO,5.000000,CE
132815,PIDILITIND,2024-08-29,3640.0,250,OPTSTK,NFO,5.000000,CE
132758,PIDILITIND,2024-08-29,2840.0,250,OPTSTK,NFO,5.000000,PE
132814,PIDILITIND,2024-08-29,3600.0,250,OPTSTK,NFO,5.000000,PE
132790,PIDILITIND,2024-08-29,3120.0,250,OPTSTK,NFO,5.000000,PE
132806,PIDILITIND,2024-08-29,3440.0,250,OPTSTK,NFO,5.000000,PE
132802,PIDILITIND,2024-08-29,3360.0,250,OPTSTK,NFO,5.000000,PE
150714,PIDILITIND,2024-08-29,3020.0,250,OPTSTK,NFO,5.000000,PE
132799,PIDILITIND,2024-08-29,3320.0,250,OPTSTK,NFO,5.000000,CE
132803,PIDILITIND,2024-08-29,3400.0,250,OPTSTK,NFO,5.000000,CE
132737,PIDILITIND,2024-08-29,2680.0,250,OPTSTK,NFO,5.000000,CE
132780,PIDILITIND,2024-08-29,2920.0,250,OPTSTK,NFO,5.000000,PE
132786,PIDILITIND,2024-08-29,3040.0,250,OPTSTK,NFO,5.000000,PE
132759,PIDILITIND,2024-08-29,2880.0,250,OPTSTK,NFO,5.000000,CE
132801,PIDILITIND,2024-08-29,3360.0,250,OPTSTK,NFO,5.000000,CE
150732,PIDILITIND,2024-08-29,3380.0,250,OPTSTK,NFO,5.000000,PE
132782,PIDILITIND,2024-08-29,2960.0,250,OPTSTK,NFO,5.000000,PE
132812,PIDILITIND,2024-08-29,3560.0,250,OPTSTK,NFO,5.000000,PE
132783,PIDILITIND,2024-08-29,3000.0,250,OPTSTK,NFO,5.000000,CE
56505,PIIND,2024-08-29,-0.01,250,FUTSTK,NFO,5.000000,PIINDAUGFUT
37650,PIIND,2024-09-26,-0.01,250,FUTSTK,NFO,5.000000,PIINDSEPFUT
133222,PIIND,2024-08-29,4100.0,250,OPTSTK,NFO,5.000000,CE
150906,PIIND,2024-08-29,3450.0,250,OPTSTK,NFO,5.000000,PE
133230,PIIND,2024-08-29,4500.0,250,OPTSTK,NFO,5.000000,CE
133238,PIIND,2024-08-29,5000.0,250,OPTSTK,NFO,5.000000,CE
150926,PIIND,2024-08-29,4450.0,250,OPTSTK,NFO,5.000000,PE
150919,PIIND,2024-08-29,4150.0,250,OPTSTK,NFO,5.000000,CE
133229,PIIND,2024-08-29,4400.0,250,OPTSTK,NFO,5.000000,PE
150917,PIIND,2024-08-29,4050.0,250,OPTSTK,NFO,5.000000,CE
133224,PIIND,2024-08-29,4200.0,250,OPTSTK,NFO,5.000000,CE
150920,PIIND,2024-08-29,4150.0,250,OPTSTK,NFO,5.000000,PE
57182,PIIND,2024-08-29,4950.0,250,OPTSTK,NFO,5.000000,CE
133207,PIIND,2024-08-29,3600.0,250,OPTSTK,NFO,5.000000,PE
67895,PIIND,2024-08-29,4900.0,250,OPTSTK,NFO,5.000000,CE
150927,PIIND,2024-08-29,4550.0,250,OPTSTK,NFO,5.000000,CE
133218,PIIND,2024-08-29,4000.0,250,OPTSTK,NFO,5.000000,CE
150925,PIIND,2024-08-29,4450.0,250,OPTSTK,NFO,5.000000,CE
133216,PIIND,2024-08-29,3900.0,250,OPTSTK,NFO,5.000000,CE
133209,PIIND,2024-08-29,3700.0,250,OPTSTK,NFO,5.000000,PE
150913,PIIND,2024-08-29,3850.0,250,OPTSTK,NFO,5.000000,CE
133228,PIIND,2024-08-29,4400.0,250,OPTSTK,NFO,5.000000,CE
133201,PIIND,2024-08-29,3300.0,250,OPTSTK,NFO,5.000000,PE
133231,PIIND,2024-08-29,4500.0,250,OPTSTK,NFO,5.000000,PE
133208,PIIND,2024-08-29,3700.0,250,OPTSTK,NFO,5.000000,CE
133203,PIIND,2024-08-29,3400.0,250,OPTSTK,NFO,5.000000,PE
133236,PIIND,2024-08-29,4800.0,250,OPTSTK,NFO,5.000000,CE
133239,PIIND,2024-08-29,5000.0,250,OPTSTK,NFO,5.000000,PE
150932,PIIND,2024-08-29,4750.0,250,OPTSTK,NFO,5.000000,PE
133235,PIIND,2024-08-29,4700.0,250,OPTSTK,NFO,5.000000,PE
67896,PIIND,2024-08-29,4900.0,250,OPTSTK,NFO,5.000000,PE
150914,PIIND,2024-08-29,3850.0,250,OPTSTK,NFO,5.000000,PE
150931,PIIND,2024-08-29,4750.0,250,OPTSTK,NFO,5.000000,CE
150930,PIIND,2024-08-29,4650.0,250,OPTSTK,NFO,5.000000,PE
150915,PIIND,2024-08-29,3950.0,250,OPTSTK,NFO,5.000000,CE
133234,PIIND,2024-08-29,4700.0,250,OPTSTK,NFO,5.000000,CE
150918,PIIND,2024-08-29,4050.0,250,OPTSTK,NFO,5.000000,PE
133237,PIIND,2024-08-29,4800.0,250,OPTSTK,NFO,5.000000,PE
150910,PIIND,2024-08-29,3650.0,250,OPTSTK,NFO,5.000000,PE
150929,PIIND,2024-08-29,4650.0,250,OPTSTK,NFO,5.000000,CE
150933,PIIND,2024-08-29,4850.0,250,OPTSTK,NFO,5.000000,CE
150916,PIIND,2024-08-29,3950.0,250,OPTSTK,NFO,5.000000,PE
150928,PIIND,2024-08-29,4550.0,250,OPTSTK,NFO,5.000000,PE
150924,PIIND,2024-08-29,4350.0,250,OPTSTK,NFO,5.000000,PE
57183,PIIND,2024-08-29,4950.0,250,OPTSTK,NFO,5.000000,PE
150923,PIIND,2024-08-29,4350.0,250,OPTSTK,NFO,5.000000,CE
150912,PIIND,2024-08-29,3750.0,250,OPTSTK,NFO,5.000000,PE
133221,PIIND,2024-08-29,4000.0,250,OPTSTK,NFO,5.000000,PE
133227,PIIND,2024-08-29,4300.0,250,OPTSTK,NFO,5.000000,PE
150934,PIIND,2024-08-29,4850.0,250,OPTSTK,NFO,5.000000,PE
133206,PIIND,2024-08-29,3600.0,250,OPTSTK,NFO,5.000000,CE
133205,PIIND,2024-08-29,3500.0,250,OPTSTK,NFO,5.000000,PE
133226,PIIND,2024-08-29,4300.0,250,OPTSTK,NFO,5.000000,CE
133233,PIIND,2024-08-29,4600.0,250,OPTSTK,NFO,5.000000,PE
133217,PIIND,2024-08-29,3900.0,250,OPTSTK,NFO,5.000000,PE
133215,PIIND,2024-08-29,3800.0,250,OPTSTK,NFO,5.000000,PE
150922,PIIND,2024-08-29,4250.0,250,OPTSTK,NFO,5.000000,PE
133223,PIIND,2024-08-29,4100.0,250,OPTSTK,NFO,5.000000,PE
150921,PIIND,2024-08-29,4250.0,250,OPTSTK,NFO,5.000000,CE
133212,PIIND,2024-08-29,3800.0,250,OPTSTK,NFO,5.000000,CE
133232,PIIND,2024-08-29,4600.0,250,OPTSTK,NFO,5.000000,CE
133225,PIIND,2024-08-29,4200.0,250,OPTSTK,NFO,5.000000,PE
56506,PNB,2024-08-29,-0.01,8000,FUTSTK,NFO,1.000000,PNBAUGFUT
37651,PNB,2024-09-26,-0.01,8000,FUTSTK,NFO,1.000000,PNBSEPFUT
151019,PNB,2024-08-29,122.5,8000,OPTSTK,NFO,5.000000,.CE
133297,PNB,2024-08-29,100.0,8000,OPTSTK,NFO,5.000000,PE
133304,PNB,2024-08-29,120.0,8000,OPTSTK,NFO,5.000000,CE
133302,PNB,2024-08-29,115.0,8000,OPTSTK,NFO,5.000000,CE
151010,PNB,2024-08-29,97.5,8000,OPTSTK,NFO,5.000000,.PE
151015,PNB,2024-08-29,112.5,8000,OPTSTK,NFO,5.000000,.CE
151022,PNB,2024-08-29,127.5,8000,OPTSTK,NFO,5.000000,.PE
133298,PNB,2024-08-29,105.0,8000,OPTSTK,NFO,5.000000,CE
133295,PNB,2024-08-29,95.0,8000,OPTSTK,NFO,5.000000,PE
133300,PNB,2024-08-29,110.0,8000,OPTSTK,NFO,5.000000,CE
133311,PNB,2024-08-29,135.0,8000,OPTSTK,NFO,5.000000,PE
133310,PNB,2024-08-29,135.0,8000,OPTSTK,NFO,5.000000,CE
133296,PNB,2024-08-29,100.0,8000,OPTSTK,NFO,5.000000,CE
133301,PNB,2024-08-29,110.0,8000,OPTSTK,NFO,5.000000,PE
151025,PNB,2024-08-29,137.5,8000,OPTSTK,NFO,5.000000,.CE
